Timestamp,Yaw,Pitch,Roll,Qtn[0], Qtn[1], Qtn[2], Qtn[3],Rate X,Rate Y,Rate Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Temp,Pres,dTime,dTheta X,dTheta Y,dTheta Z,dVel X,dVel Y,dVel Z,MagNed X,MagNed Y,MagNed Z,AccelNed X,AccelNed Y,AccelNed Z,LinearAccel X,LinearAccel Y,LinearAccel Z,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z
2874.31,93.6686,-86.3626,-27.9945,-0.363641,0.582885,-0.402833,-0.604761,1.00608,0.0809892,0.0890958,3.90051,0.129384,0.385241,0.345958,-0.180233,0.0411281,32.67,91.41,0.024999,1.44227,0.116775,0.153925,0.0992732,0.00255562,-0.000948604,0.14587,-0.0895728,0.352932,-0.292457,-0.0502299,3.91038,13.6745,-0.162264,0.933878,-0.292457,-0.0502299,13.7041
2874.33,94.5901,-86.2017,-27.4711,-0.370174,0.577567,-0.411177,-0.600267,0.985343,0.0753372,0.0813287,4.06634,-0.234866,-0.117094,0.343042,-0.179137,0.0409701,32.67,91.354,0.025,1.41745,0.117274,0.136594,0.0994213,0.00220018,-0.00139069,0.147272,-0.084486,0.350171,0.240356,0.285078,4.0577,13.8386,-0.53415,0.458532,0.240356,0.285078,13.8514
2874.36,94.5901,-86.2017,-27.4711,-0.370174,0.577567,-0.411177,-0.600267,0.985343,0.0753372,0.0813287,4.06634,-0.234866,-0.117094,0.343042,-0.179137,0.0409701,32.67,91.354,0.025,1.41745,0.117274,0.136594,0.0994213,0.00220018,-0.00139069,0.147272,-0.084486,0.350171,0.240356,0.285078,4.0577,13.8386,-0.53415,0.458532,0.240356,0.285078,13.8514
2874.39,95.8257,-85.9691,-25.8366,-0.383559,0.566788,-0.426989,-0.591029,0.989102,0.0603492,0.036736,3.8345,-0.423972,0.27125,0.341166,-0.173837,0.0635641,32.67,91.32,0.024999,1.40858,0.0820586,0.0845198,0.0963862,0.00396996,-0.00301541,0.139123,-0.0950278,0.349669,0.278087,-0.130748,3.85517,13.604,-0.724003,0.890882,0.278087,-0.130748,13.6489
2874.41,95.8257,-85.9691,-25.8366,-0.383559,0.566788,-0.426989,-0.591029,0.989102,0.0603492,0.036736,3.8345,-0.423972,0.27125,0.341166,-0.173837,0.0635641,32.67,91.32,0.024999,1.40858,0.0820586,0.0845198,0.0963862,0.00396996,-0.00301541,0.139123,-0.0950278,0.349669,0.278087,-0.130748,3.85517,13.604,-0.724003,0.890882,0.278087,-0.130748,13.6489
2874.44,95.3198,-85.7998,-22.5228,-0.397121,0.555398,-0.441507,-0.582151,0.977927,0.0601655,-0.00973579,3.69253,-0.779037,0.525543,0.338306,-0.168567,0.0770116,32.67,91.252,0.025001,1.36758,0.0842601,0.0130636,0.0952984,-0.00153014,-0.00583295,0.135918,-0.0983872,0.347337,0.563482,-0.461059,3.74003,13.46,-1.0538,1.18814,0.563482,-0.461059,13.5338
2874.46,95.3198,-85.7998,-22.5228,-0.397121,0.555398,-0.441507,-0.582151,0.977927,0.0601655,-0.00973579,3.69253,-0.779037,0.525543,0.338306,-0.168567,0.0770116,32.67,91.252,0.025001,1.36758,0.0842601,0.0130636,0.0952984,-0.00153014,-0.00583295,0.135918,-0.0983872,0.347337,0.563482,-0.461059,3.74003,13.46,-1.0538,1.18814,0.563482,-0.461059,13.5338
2874.49,93.6503,-85.5653,-18.0157,-0.410598,0.54281,-0.455872,-0.57354,1.01998,0.125444,-0.00470241,3.67094,-0.961218,0.73146,0.342127,-0.175838,0.0750046,32.67,91.184,0.025,1.39759,0.156381,-0.0146481,0.0910065,0.00018304,0.00903667,0.150023,-0.0895092,0.350823,0.731425,-0.66083,3.73672,13.4354,-1.19543,1.45162,0.731425,-0.66083,13.5305
2874.51,92.6775,-85.4048,-15.6027,-0.417216,0.536049,-0.463166,-0.569262,0.997266,0.114695,-0.0239317,3.76662,-0.415186,0.0924104,0.340295,-0.166454,0.0964216,32.675,91.176,0.025001,1.41775,0.178264,-0.0177254,0.0952489,-0.00141834,-0.0047835,0.139375,-0.103535,0.350228,0.36987,0.119148,3.77059,13.5289,-0.626229,0.848142,0.36987,0.119148,13.5643
2874.54,92.6775,-85.4048,-15.6027,-0.417216,0.536049,-0.463166,-0.569262,0.997266,0.114695,-0.0239317,3.76662,-0.415186,0.0924104,0.340295,-0.166454,0.0964216,32.675,91.176,0.025001,1.41775,0.178264,-0.0177254,0.0952489,-0.00141834,-0.0047835,0.139375,-0.103535,0.350228,0.36987,0.119148,3.77059,13.5289,-0.626229,0.848142,0.36987,0.119148,13.5643
2874.56,91.212,-85.1762,-11.2951,-0.430516,0.5229,-0.476933,-0.560149,0.952397,0.0543165,-0.0209834,3.83397,-0.223631,-0.23203,0.341306,-0.163396,0.0987151,32.675,91.116,0.024999,1.37268,0.0969366,-0.02238,0.0959823,-0.00381015,-0.0138284,0.142973,-0.0966461,0.350929,0.253994,0.510981,3.80494,13.593,-0.38494,0.575602,0.253994,0.510981,13.5987
2874.59,91.212,-85.1762,-11.2951,-0.430516,0.5229,-0.476933,-0.560149,0.952397,0.0543165,-0.0209834,3.83397,-0.223631,-0.23203,0.341306,-0.163396,0.0987151,32.675,91.116,0.024999,1.37268,0.0969366,-0.02238,0.0959823,-0.00381015,-0.0138284,0.142973,-0.0966461,0.350929,0.253994,0.510981,3.80494,13.593,-0.38494,0.575602,0.253994,0.510981,13.5987
2874.61,90.7544,-85.0808,-8.09839,-0.443471,0.510769,-0.489571,-0.550244,0.9482,0.0223616,0.00748309,3.67354,0.0162276,-0.11368,0.342245,-0.167451,0.109039,32.67,91.071,0.025,1.33783,0.0416285,0.006644,0.0924867,-0.000424008,-0.00532266,0.151747,-0.0997189,0.352264,-0.00570522,0.429384,3.65016,13.4312,-0.102082,0.717777,-0.00570522,0.429384,13.4439
2874.64,91.882,-85.0644,-6.44405,-0.456223,0.499113,-0.502294,-0.538932,0.981902,-0.0108519,0.0649156,3.54994,0.81982,-0.233877,0.341342,-0.16124,0.116889,32.67,90.969,0.024999,1.37779,-0.00414325,0.0783604,0.0918037,-0.00606221,-0.00228907,0.150451,-0.0994936,0.351627,-0.808612,0.602406,3.50887,13.3074,0.72525,0.603432,-0.808612,0.602406,13.3026
2874.66,91.882,-85.0644,-6.44405,-0.456223,0.499113,-0.502294,-0.538932,0.981902,-0.0108519,0.0649156,3.54994,0.81982,-0.233877,0.341342,-0.16124,0.116889,32.67,90.969,0.024999,1.37779,-0.00414325,0.0783604,0.0918037,-0.00606221,-0.00228907,0.150451,-0.0994936,0.351627,-0.808612,0.602406,3.50887,13.3074,0.72525,0.603432,-0.808612,0.602406,13.3026
2874.69,93.0165,-85.0805,-6.14938,-0.462592,0.493332,-0.508802,-0.532684,1.00218,-0.0212854,0.0715851,3.51588,0.444647,-0.147752,0.339486,-0.152982,0.121259,32.67,90.991,0.025001,1.39955,-0.0245911,0.104098,0.0913394,0.00112427,-0.00815716,0.144567,-0.0998619,0.34998,-0.451736,0.47221,3.48625,13.2736,0.354678,0.687296,-0.451736,0.47221,13.28
2874.71,93.0165,-85.0805,-6.14938,-0.462592,0.493332,-0.508802,-0.532684,1.00218,-0.0212854,0.0715851,3.51588,0.444647,-0.147752,0.339486,-0.152982,0.121259,32.67,90.991,0.025001,1.39955,-0.0245911,0.104098,0.0913394,0.00112427,-0.00815716,0.144567,-0.0998619,0.34998,-0.451736,0.47221,3.48625,13.2736,0.354678,0.687296,-0.451736,0.47221,13.28
2874.74,96.1789,-85.0938,-6.44554,-0.474754,0.481785,-0.522002,-0.519621,0.98909,-0.00651818,0.101687,3.49633,0.258192,-0.0954042,0.340513,-0.148858,0.130365,32.67,90.912,0.025001,1.39217,-0.0163158,0.147971,0.0876192,0.00113869,-0.000184907,0.145058,-0.101571,0.351774,-0.289881,0.39344,3.47293,13.2542,0.164163,0.736909,-0.289881,0.39344,13.2667
2874.76,96.1789,-85.0938,-6.44554,-0.474754,0.481785,-0.522002,-0.519621,0.98909,-0.00651818,0.101687,3.49633,0.258192,-0.0954042,0.340513,-0.148858,0.130365,32.67,90.912,0.025001,1.39217,-0.0163158,0.147971,0.0876192,0.00113869,-0.000184907,0.145058,-0.101571,0.351774,-0.289881,0.39344,3.47293,13.2542,0.164163,0.736909,-0.289881,0.39344,13.2667
2874.79,99.6784,-84.9803,-7.17709,-0.485436,0.470048,-0.535172,-0.506949,0.969058,0.0473226,0.114924,3.56707,-0.00336212,0.046226,0.336694,-0.142492,0.151712,32.67,90.855,0.025001,1.34491,0.0595389,0.170647,0.0864321,0.0012047,0.00601114,0.143916,-0.115672,0.350131,-0.0471254,0.261811,3.55744,13.3232,-0.110425,0.896452,-0.0471254,0.261811,13.3512
2874.81,102.803,-84.817,-7.54326,-0.495634,0.457787,-0.548124,-0.494305,0.942883,0.0315394,0.0859375,3.44554,-0.192232,0.105374,0.337649,-0.144541,0.155193,32.67,90.765,0.025001,1.31971,0.0541739,0.146462,0.086843,-7.60E-05,-0.00462531,0.151242,-0.110857,0.351881,0.131991,0.216732,3.44316,13.1992,-0.308377,0.982465,0.131991,0.216732,13.2369
2874.84,102.803,-84.817,-7.54326,-0.495634,0.457787,-0.548124,-0.494305,0.942883,0.0315394,0.0859375,3.44554,-0.192232,0.105374,0.337649,-0.144541,0.155193,32.67,90.765,0.025001,1.31971,0.0541739,0.146462,0.086843,-7.60E-05,-0.00462531,0.151242,-0.110857,0.351881,0.131991,0.216732,3.44316,13.1992,-0.308377,0.982465,0.131991,0.216732,13.2369
2874.86,103.831,-84.7658,-7.22343,-0.500814,0.45159,-0.55405,-0.488141,0.927233,0.0172932,0.0541024,3.49819,0.321148,-0.395987,0.337684,-0.141458,0.157437,32.675,90.753,0.024999,1.31826,0.0411669,0.10794,0.0863225,0.00593521,-0.00497653,0.151096,-0.109497,0.352148,-0.440436,0.664531,3.44408,13.2511,0.208805,0.490389,-0.440436,0.664531,13.2378
2874.89,103.831,-84.7658,-7.22343,-0.500814,0.45159,-0.55405,-0.488141,0.927233,0.0172932,0.0541024,3.49819,0.321148,-0.395987,0.337684,-0.141458,0.157437,32.675,90.753,0.024999,1.31826,0.0411669,0.10794,0.0863225,0.00593521,-0.00497653,0.151096,-0.109497,0.352148,-0.440436,0.664531,3.44408,13.2511,0.208805,0.490389,-0.440436,0.664531,13.2378
2874.92,104.415,-84.7323,-5.26598,-0.511149,0.439335,-0.56428,-0.476759,0.848676,-0.00282147,-0.0149265,3.4292,0.177398,-0.300965,0.332954,-0.128981,0.170717,32.67,90.674,0.024999,1.22169,0.00866535,0.0140981,0.0853706,0.000590309,-0.00165408,0.146682,-0.117688,0.348242,-0.301034,0.57256,3.3857,13.1816,0.0948738,0.594396,-0.301034,0.57256,13.1795
2874.94,102.572,-84.787,-1.06872,-0.521745,0.427037,-0.5723,-0.466791,0.792591,-0.0242951,-0.0906413,3.35413,-0.0913594,-0.1753,0.334964,-0.123886,0.175313,32.675,90.606,0.025,1.14573,-0.0219815,-0.102083,0.0830216,0.00526921,-0.00232465,0.149573,-0.116665,0.349715,-0.0116086,0.486741,3.32449,13.1074,-0.107956,0.714389,-0.0116086,0.486741,13.1182
2874.97,102.572,-84.787,-1.06872,-0.521745,0.427037,-0.5723,-0.466791,0.792591,-0.0242951,-0.0906413,3.35413,-0.0913594,-0.1753,0.334964,-0.123886,0.175313,32.675,90.606,0.025,1.14573,-0.0219815,-0.102083,0.0830216,0.00526921,-0.00232465,0.149573,-0.116665,0.349715,-0.0116086,0.486741,3.32449,13.1074,-0.107956,0.714389,-0.0116086,0.486741,13.1182
2874.99,99.1714,-84.8668,4.60424,-0.532531,0.41451,-0.579062,-0.457472,0.814305,-0.0376584,-0.103989,3.37711,0.00512704,-0.43045,0.338823,-0.128061,0.177824,32.67,90.561,0.024999,1.12573,-0.0416015,-0.149115,0.0836192,0.00124563,-0.00378353,0.161782,-0.111626,0.352403,-0.155366,0.71345,3.32521,13.1316,0.0754685,0.443005,-0.155366,0.71345,13.119
2875.02,99.1714,-84.8668,4.60424,-0.532531,0.41451,-0.579062,-0.457472,0.814305,-0.0376584,-0.103989,3.37711,0.00512704,-0.43045,0.338823,-0.128061,0.177824,32.67,90.561,0.024999,1.12573,-0.0416015,-0.149115,0.0836192,0.00124563,-0.00378353,0.161782,-0.111626,0.352403,-0.155366,0.71345,3.32521,13.1316,0.0754685,0.443005,-0.155366,0.71345,13.119
2875.04,97.4833,-84.9105,7.43982,-0.537935,0.408219,-0.582352,-0.452603,0.799444,-0.0391436,-0.100308,3.3338,0.072169,-0.336286,0.339921,-0.116847,0.175489,32.67,90.55,0.025,1.12867,-0.0569805,-0.135736,0.0825772,-0.00276374,-0.0020749,0.15409,-0.10896,0.352676,-0.194687,0.598324,3.29191,13.0889,0.184669,0.525229,-0.194687,0.598324,13.0857
2875.07,97.4833,-84.9105,7.43982,-0.537935,0.408219,-0.582352,-0.452603,0.799444,-0.0391436,-0.100308,3.3338,0.072169,-0.336286,0.339921,-0.116847,0.175489,32.67,90.55,0.025,1.12867,-0.0569805,-0.135736,0.0825772,-0.00276374,-0.0020749,0.15409,-0.10896,0.352676,-0.194687,0.598324,3.29191,13.0889,0.184669,0.525229,-0.194687,0.598324,13.0857
2875.09,95.1331,-84.9572,12.1689,-0.548362,0.395393,-0.589573,-0.442003,0.851605,-0.0159888,-0.0388836,3.31455,-0.398919,-0.110084,0.341033,-0.10553,0.190211,32.69,90.485,0.025001,1.18947,-0.0269659,-0.063301,0.0811146,-0.00463876,0.00172946,0.154587,-0.11973,0.354102,0.322127,0.513193,3.28487,13.0704,-0.217447,0.731464,0.322127,0.513193,13.0786
2875.12,95.133,-84.9754,14.7005,-0.558069,0.382362,-0.598095,-0.429698,0.895121,0.00592665,0.0323749,3.09624,-0.136578,0.212276,0.338119,-0.104427,0.19119,32.67,90.459,0.025001,1.25017,0.00305542,0.0393268,0.079621,-0.00135885,-0.000984819,0.160397,-0.114317,0.350695,0.176178,0.117399,3.09929,12.8523,0.0810947,1.04196,0.176178,0.117399,12.893
2875.14,95.133,-84.9754,14.7005,-0.558069,0.382362,-0.598095,-0.429698,0.895121,0.00592665,0.0323749,3.09624,-0.136578,0.212276,0.338119,-0.104427,0.19119,32.67,90.459,0.025001,1.25017,0.00305542,0.0393268,0.079621,-0.00135885,-0.000984819,0.160397,-0.114317,0.350695,0.176178,0.117399,3.09929,12.8523,0.0810947,1.04196,0.176178,0.117399,12.893
2875.17,96.0143,-84.9662,15.145,-0.562599,0.375678,-0.602878,-0.422949,0.925928,0.0332216,0.0615973,3.01731,-0.517287,0.289938,0.339128,-0.101376,0.192346,32.67,90.425,0.024999,1.29691,0.0311613,0.0817949,0.0784589,-0.00676836,-0.00203807,0.160789,-0.112582,0.351787,0.559271,0.180178,3.01837,12.7733,-0.292774,1.11943,0.559271,0.180178,12.8121
2875.19,96.0143,-84.9662,15.145,-0.562599,0.375678,-0.602878,-0.422949,0.925928,0.0332216,0.0615973,3.01731,-0.517287,0.289938,0.339128,-0.101376,0.192346,32.67,90.425,0.024999,1.29691,0.0311613,0.0817949,0.0784589,-0.00676836,-0.00203807,0.160789,-0.112582,0.351787,0.559271,0.180178,3.01837,12.7733,-0.292774,1.11943,0.559271,0.180178,12.8121
2875.22,99.3601,-84.7937,14.577,-0.570555,0.361327,-0.613858,-0.408764,0.984802,0.113254,0.0973807,3.09221,-0.594053,0.135002,0.336431,-0.0817578,0.210202,32.67,90.357,0.024999,1.37718,0.153594,0.142195,0.0772299,-0.00451053,0.00035227,0.154924,-0.128085,0.351636,0.552111,0.394417,3.07774,12.8456,-0.370383,0.995096,0.552111,0.394417,12.8715
2875.24,103.705,-84.4638,13.0754,-0.577217,0.346171,-0.625775,-0.394198,0.963728,0.159943,0.113455,2.93918,0.199555,0.086717,0.33543,-0.0838061,0.205624,32.67,90.334,0.025,1.37538,0.221966,0.170515,0.0765056,0.00198359,-0.00479092,0.159598,-0.113547,0.351359,-0.206403,0.108742,2.93798,12.6872,0.413311,1.00707,-0.206403,0.108742,12.7317
2875.27,103.705,-84.4638,13.0754,-0.577217,0.346171,-0.625775,-0.394198,0.963728,0.159943,0.113455,2.93918,0.199555,0.086717,0.33543,-0.0838061,0.205624,32.67,90.334,0.025,1.37538,0.221966,0.170515,0.0765056,0.00198359,-0.00479092,0.159598,-0.113547,0.351359,-0.206403,0.108742,2.93798,12.6872,0.413311,1.00707,-0.206403,0.108742,12.7317
2875.29,107.691,-84.054,11.8664,-0.582964,0.330853,-0.637399,-0.380016,0.94033,0.157707,0.102025,3.05686,0.0542904,-0.249039,0.334584,-0.0734233,0.22708,32.67,90.255,0.024999,1.3496,0.243221,0.15859,0.0773774,-0.00594003,-0.00829007,0.165015,-0.127225,0.354241,-0.265929,0.490346,3.01632,12.7979,0.262914,0.743835,-0.265929,0.490346,12.8101
2875.32,107.691,-84.054,11.8664,-0.582964,0.330853,-0.637399,-0.380016,0.94033,0.157707,0.102025,3.05686,0.0542904,-0.249039,0.334584,-0.0734233,0.22708,32.67,90.255,0.024999,1.3496,0.243221,0.15859,0.0773774,-0.00594003,-0.00829007,0.165015,-0.127225,0.354241,-0.265929,0.490346,3.01632,12.7979,0.262914,0.743835,-0.265929,0.490346,12.8101
2875.34,109.144,-83.868,11.7081,-0.585683,0.323537,-0.642526,-0.373443,0.866528,0.144533,0.0672712,2.9841,-0.261813,0.495181,0.334599,-0.0723731,0.231619,32.67,90.21,0.025,1.26088,0.215632,0.120821,0.0753138,0.00268704,-0.000588983,0.168792,-0.126816,0.355343,0.373359,0.0126206,3.01314,12.7218,-0.0495186,1.51958,0.373359,0.0126206,12.8069
2875.37,109.144,-83.868,11.7081,-0.585683,0.323537,-0.642526,-0.373443,0.866528,0.144533,0.0672712,2.9841,-0.261813,0.495181,0.334599,-0.0723731,0.231619,32.67,90.21,0.025,1.26088,0.215632,0.120821,0.0753138,0.00268704,-0.000588983,0.168792,-0.126816,0.355343,0.373359,0.0126206,3.01314,12.7218,-0.0495186,1.51958,0.373359,0.0126206,12.8069
2875.39,110.857,-83.5869,12.4832,-0.591507,0.309178,-0.651378,-0.360881,0.849294,0.0814931,0.015537,3.03553,0.475053,-0.265209,0.333678,-0.0672477,0.229245,32.67,90.165,0.024999,1.19629,0.131727,0.0534764,0.075452,0.00490895,-0.00626069,0.168439,-0.118503,0.354967,-0.663002,0.276395,2.99908,12.768,0.71151,0.802866,-0.663002,0.276395,12.7928
2875.42,110.629,-83.4431,15.007,-0.598023,0.295332,-0.657948,-0.349647,0.777925,0.0202142,-0.0456547,2.96629,0.0319727,-0.262067,0.332873,-0.0528064,0.244974,32.67,90.085,0.025001,1.07837,0.0443029,-0.0442744,0.0736891,0.00213819,-0.00273162,0.171743,-0.131393,0.356154,-0.29745,0.509868,2.91893,12.696,0.321558,0.81815,-0.29745,0.509868,12.7127
2875.45,110.629,-83.4431,15.007,-0.598023,0.295332,-0.657948,-0.349647,0.777925,0.0202142,-0.0456547,2.96629,0.0319727,-0.262067,0.332873,-0.0528064,0.244974,32.67,90.085,0.025001,1.07837,0.0443029,-0.0442744,0.0736891,0.00213819,-0.00273162,0.171743,-0.131393,0.356154,-0.29745,0.509868,2.91893,12.696,0.321558,0.81815,-0.29745,0.509868,12.7127
2875.47,108.815,-83.4268,18.9233,-0.605151,0.282222,-0.662427,-0.339608,0.718996,-0.0335622,-0.09408,2.85231,0.510019,-0.0742266,0.331987,-0.0446125,0.242571,32.69,90.044,0.025001,1.02203,-0.0430942,-0.109068,0.0725826,0.000330088,-0.00652139,0.171034,-0.127213,0.354415,-0.554268,0.0562008,2.84446,12.5817,0.873601,0.986304,-0.554268,0.0562008,12.6382
2875.5,108.815,-83.4268,18.9233,-0.605151,0.282222,-0.662427,-0.339608,0.718996,-0.0335622,-0.09408,2.85231,0.510019,-0.0742266,0.331987,-0.0446125,0.242571,32.69,90.044,0.025001,1.02203,-0.0430942,-0.109068,0.0725826,0.000330088,-0.00652139,0.171034,-0.127213,0.354415,-0.554268,0.0562008,2.84446,12.5817,0.873601,0.986304,-0.554268,0.0562008,12.6382
2875.52,107.482,-83.4013,21.2399,-0.60861,0.275752,-0.664245,-0.335161,0.692587,-0.010279,-0.115903,2.80144,0.247441,0.364084,0.333913,-0.0467207,0.240415,32.67,90.029,0.024999,0.967479,-0.0262117,-0.143082,0.0700906,-0.00209891,0.00806045,0.174902,-0.120435,0.355507,-0.0628645,-0.12907,2.83218,12.5303,0.655163,1.41308,-0.0628645,-0.12907,12.6259
2875.55,104.927,-83.337,25.8101,-0.61551,0.262526,-0.667851,-0.325888,0.71288,-0.0349913,-0.0817922,2.91301,-0.231283,-0.0743593,0.334144,-0.0262423,0.243627,32.67,89.983,0.024999,1.00327,-0.0383072,-0.124744,0.0727143,-0.00465892,-0.00646395,0.168525,-0.128653,0.356009,0.0399427,0.532776,2.87389,12.6406,0.263485,0.948655,0.0399427,0.532776,12.6676
2875.57,104.927,-83.337,25.8101,-0.61551,0.262526,-0.667851,-0.325888,0.71288,-0.0349913,-0.0817922,2.91301,-0.231283,-0.0743593,0.334144,-0.0262423,0.243627,32.67,89.983,0.024999,1.00327,-0.0383072,-0.124744,0.0727143,-0.00465892,-0.00646395,0.168525,-0.128653,0.356009,0.0399427,0.532776,2.87389,12.6406,0.263485,0.948655,0.0399427,0.532776,12.6676
2875.6,103.582,-83.3582,29.2985,-0.622345,0.249506,-0.671809,-0.31481,0.776993,-0.0302635,-0.0103733,2.85067,-0.163828,-0.289729,0.335224,-0.0170254,0.249271,32.67,89.927,0.025,1.07016,-0.0412871,-0.0292586,0.0699584,-0.00252124,-0.00152777,0.172664,-0.132021,0.357154,-0.15401,0.642106,2.79304,12.5787,0.390498,0.698127,-0.15401,0.642106,12.5868
2875.62,103.582,-83.3582,29.2985,-0.622345,0.249506,-0.671809,-0.31481,0.776993,-0.0302635,-0.0103733,2.85067,-0.163828,-0.289729,0.335224,-0.0170254,0.249271,32.67,89.927,0.025,1.07016,-0.0412871,-0.0292586,0.0699584,-0.00252124,-0.00152777,0.172664,-0.132021,0.357154,-0.15401,0.642106,2.79304,12.5787,0.390498,0.698127,-0.15401,0.642106,12.5868
2875.65,104.207,-83.4284,30.9995,-0.628527,0.236441,-0.67686,-0.301512,0.854944,0.0153821,0.0663839,2.72967,-0.0953731,0.00981867,0.334234,-0.0180514,0.244683,32.67,89.893,0.024999,1.1602,0.00998198,0.0872764,0.0677174,-0.00316681,0.00273531,0.176647,-0.121223,0.354977,-0.00244253,0.363347,2.70708,12.4591,0.481897,0.970576,-0.00244253,0.363347,12.5008
2875.67,104.207,-83.4284,30.9995,-0.628527,0.236441,-0.67686,-0.301512,0.854944,0.0153821,0.0663839,2.72967,-0.0953731,0.00981867,0.334234,-0.0180514,0.244683,32.67,89.893,0.024999,1.1602,0.00998198,0.0872764,0.0677174,-0.00316681,0.00273531,0.176647,-0.121223,0.354977,-0.00244253,0.363347,2.70708,12.4591,0.481897,0.970576,-0.00244253,0.363347,12.5008
2875.7,105.408,-83.4553,31.0744,-0.631271,0.229533,-0.680041,-0.293862,0.904,0.0465734,0.104553,2.70294,-0.623647,0.263359,0.334245,-0.0170209,0.245809,32.67,89.859,0.025,1.24244,0.0502661,0.140696,0.0662775,-0.00210401,0.00574451,0.179501,-0.118921,0.355062,0.538721,0.567301,2.67434,12.4329,-0.0474788,1.21945,0.538721,0.567301,12.4681
2875.72,108.679,-83.4799,30.4254,-0.636106,0.215435,-0.686856,-0.277824,0.899589,0.073576,0.117643,2.43491,-0.0597313,0.423588,0.333424,-0.00365162,0.25359,32.67,89.78,0.025001,1.27063,0.0942409,0.179821,0.0641643,-0.0017009,-0.00180918,0.181506,-0.126065,0.355887,0.270053,0.0318145,2.4572,12.1653,0.503454,1.38254,0.270053,0.0318145,12.2509
2875.75,108.679,-83.4799,30.4254,-0.636106,0.215435,-0.686856,-0.277824,0.899589,0.073576,0.117643,2.43491,-0.0597313,0.423588,0.333424,-0.00365162,0.25359,32.67,89.78,0.025001,1.27063,0.0942409,0.179821,0.0641643,-0.0017009,-0.00180918,0.181506,-0.126065,0.355887,0.270053,0.0318145,2.4572,12.1653,0.503454,1.38254,0.270053,0.0318145,12.2509
2875.77,112.423,-83.3525,29.2192,-0.639517,0.201251,-0.693957,-0.262564,0.878171,0.12964,0.0916708,2.65141,-0.473877,0.536878,0.331529,0.00150465,0.252305,32.65,89.719,0.025001,1.23473,0.1827,0.153654,0.063635,0.00423007,0.00952595,0.181706,-0.120903,0.354876,0.597383,0.32362,2.66105,12.3793,0.0795605,1.52636,0.597383,0.32362,12.4548
2875.8,112.423,-83.3525,29.2192,-0.639517,0.201251,-0.693957,-0.262564,0.878171,0.12964,0.0916708,2.65141,-0.473877,0.536878,0.331529,0.00150465,0.252305,32.65,89.719,0.025001,1.23473,0.1827,0.153654,0.063635,0.00423007,0.00952595,0.181706,-0.120903,0.354876,0.597383,0.32362,2.66105,12.3793,0.0795605,1.52636,0.597383,0.32362,12.4548
2875.82,114.003,-83.2681,28.8935,-0.64113,0.194001,-0.697285,-0.255166,0.858327,0.0899853,0.0741437,2.84133,-0.310178,-0.768439,0.330575,0.00356788,0.251098,32.665,89.685,0.024999,1.21859,0.16567,0.129411,0.0677644,-0.000777469,-0.00965568,0.181726,-0.117525,0.354269,-0.558939,1.01003,2.7253,12.5676,0.24455,0.23672,-0.558939,1.01003,12.519
2875.85,115.736,-83.2431,29.6225,-0.645419,0.179705,-0.702318,-0.240601,0.849796,0.0111603,0.0466763,2.67764,-0.0846003,-0.384709,0.332765,0.0240736,0.266916,32.67,89.666,0.024999,1.19636,0.0379586,0.0838072,0.0669549,0.00175887,-0.007432,0.188178,-0.134736,0.359154,-0.404088,0.569726,2.61478,12.4034,0.484969,0.616996,-0.404088,0.569726,12.4085
2875.87,115.736,-83.2431,29.6225,-0.645419,0.179705,-0.702318,-0.240601,0.849796,0.0111603,0.0466763,2.67764,-0.0846003,-0.384709,0.332765,0.0240736,0.266916,32.67,89.666,0.024999,1.19636,0.0379586,0.0838072,0.0669549,0.00175887,-0.007432,0.188178,-0.134736,0.359154,-0.404088,0.569726,2.61478,12.4034,0.484969,0.616996,-0.404088,0.569726,12.4085
2875.9,116.174,-83.3293,31.5847,-0.650468,0.165572,-0.705837,-0.226433,0.825797,-0.0461607,0.0157719,2.73831,-0.367594,-0.491782,0.330887,0.0312346,0.258787,32.67,89.587,0.024999,1.16128,-0.0400136,0.0437724,0.0663171,-0.000396429,-0.00869654,0.18456,-0.128543,0.356156,-0.358332,0.85503,2.64874,12.4658,0.228271,0.477361,-0.358332,0.85503,12.4425
2875.93,116.174,-83.3293,31.5847,-0.650468,0.165572,-0.705837,-0.226433,0.825797,-0.0461607,0.0157719,2.73831,-0.367594,-0.491782,0.330887,0.0312346,0.258787,32.67,89.587,0.024999,1.16128,-0.0400136,0.0437724,0.0663171,-0.000396429,-0.00869654,0.18456,-0.128543,0.356156,-0.358332,0.85503,2.64874,12.4658,0.228271,0.477361,-0.358332,0.85503,12.4425
2875.95,115.158,-83.452,34.9105,-0.655983,0.151425,-0.708032,-0.213183,0.790168,-0.065728,-0.0382749,2.53594,-0.220639,0.0281133,0.331171,0.0558733,0.273329,32.67,89.508,0.025001,1.12297,-0.0871878,-0.0270526,0.0639277,0.00314948,-0.00305652,0.192231,-0.149106,0.358217,0.0118003,0.438328,2.50763,12.2658,0.418519,0.943967,0.0118003,0.438328,12.3014
