Timestamp,Yaw,Pitch,Roll,Qtn[0], Qtn[1], Qtn[2], Qtn[3],Rate X,Rate Y,Rate Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Temp,Pres,dTime,dTheta X,dTheta Y,dTheta Z,dVel X,dVel Y,dVel Z,MagNed X,MagNed Y,MagNed Z,AccelNed X,AccelNed Y,AccelNed Z,LinearAccel X,LinearAccel Y,LinearAccel Z,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z,Amplitude,Distance,Light 1,Light 2,Light 3,Light 4,Comments
512.947,-139.756,0.459397,-178.997,0.343972,-0.938931,0.0068423,-0.00677634,0.000510769,0.00185191,0.000378398,0.0842101,0.200704,10.0277,0.964512,0.636756,-0.377066,43.97,101.002,0.025001,0.00486224,0.00591401,0.0114056,0.00359979,0.00436621,0.250893,-1.154,-0.133993,0.358113,-0.0190939,0.0166921,-10.03,0.00568478,0.0292096,0.23576,-0.0190939,0.0166921,-0.236274,0,1000,0,0,0,0,
512.973,-139.754,0.458905,-178.997,0.343986,-0.938925,0.00683812,-0.00677038,-0.000448033,0.00294543,0.00246729,0.204937,0.121437,10.0676,0.964513,0.636756,-0.377067,43.965,100.997,0.024999,0.00470419,0.00577912,0.0113113,0.00374637,0.00386652,0.250604,-1.15399,-0.134029,0.358129,-0.0594925,-0.122096,-10.0695,0.126496,-0.0499413,0.275629,-0.0594925,-0.122096,-0.275717,0,1000,0,0,0,0,
512.998,-139.755,0.456373,-178.997,0.343978,-0.938929,0.00684748,-0.00675019,0.00239037,0.00255396,0.00132594,0.0796105,0.178622,10.0396,0.970765,0.644744,-0.379832,43.95,101.01,0.025,0.00529648,0.00707476,0.0123033,0.00294946,0.00374345,0.250736,-1.16396,-0.131917,0.360745,-0.00157247,0.00243205,-10.0415,0.00160211,0.00720749,0.247622,-0.00157247,0.00243205,-0.247715,0,1000,0,0,0,0,
513.023,-139.761,0.452404,-178.996,0.343929,-0.938946,0.00686595,-0.00671958,0.000918373,0.00414405,0.000381106,0.123893,0.146441,9.99567,0.966975,0.644712,-0.382791,43.965,101.014,0.025,0.00501692,0.0078284,0.0122842,0.00292529,0.00411661,0.250091,-1.1611,-0.129327,0.363793,-0.0157996,-0.0509237,-9.99736,0.0465625,-0.0251022,0.203727,-0.0157996,-0.0509237,-0.203617,0,1000,0,0,0,0,
513.048,-139.763,0.44832,-178.995,0.343911,-0.938953,0.00688724,-0.00668925,0.000246039,0.00310819,0.000800887,0.0472062,0.187154,10.0101,0.967011,0.640749,-0.378473,43.95,101.01,0.025001,0.0053724,0.00796501,0.0116914,0.0021198,0.00442135,0.25007,-1.15848,-0.132343,0.359602,0.0162766,0.0289632,-10.0119,-0.0294258,0.0154245,0.21818,0.0162766,0.0289632,-0.21818,0,1000,0,0,0,0,
513.074,-139.766,0.442764,-178.992,0.343888,-0.938961,0.00692804,-0.00665233,0.00108461,0.0025723,0.0018864,0.0710963,0.198584,10.0321,0.96698,0.646077,-0.375759,43.95,101.01,0.024999,0.00532346,0.00813127,0.012169,0.0021238,0.00530285,0.250313,-1.16184,-0.128186,0.356856,-0.00937167,0.0210548,-10.0343,-0.00458593,0.0263544,0.240161,-0.00937167,0.0210548,-0.240544,0,1000,0,0,0,0,
513.099,-139.769,0.437733,-178.991,0.343866,-0.93897,0.00695347,-0.00661466,0.00033352,0.00196647,0.000908176,0.074414,0.214,10.025,0.963234,0.63804,-0.385614,43.95,100.997,0.025,0.00390692,0.00800676,0.0120779,0.00164712,0.00544026,0.250823,-1.15395,-0.131735,0.36695,-0.0225118,0.0300069,-10.0275,-0.000408243,0.0415583,0.233048,-0.0225118,0.0300069,-0.233733,0,1000,0,0,0,0,
513.124,-139.77,0.432413,-178.99,0.343855,-0.938974,0.00698132,-0.0065753,0.00013962,0.00272093,0.0012027,0.0281642,0.190732,10.0475,0.968227,0.647391,-0.379978,43.95,101.01,0.025,0.00392121,0.00746369,0.0110171,0.00134784,0.00479974,0.250808,-1.16369,-0.127811,0.361186,0.0276578,0.0411274,-10.0492,-0.0457488,0.0180447,0.255511,0.0276578,0.0411274,-0.255437,0,1000,0,0,0,0,
513.15,-139.769,0.427875,-178.989,0.343866,-0.93897,0.00700276,-0.0065411,-0.000331388,0.00255279,0.00104234,0.0569928,0.162615,10.0207,0.968157,0.658031,-0.377372,43.95,101.01,0.025,0.00421537,0.00694713,0.011383,0.000962834,0.00459523,0.250643,-1.17044,-0.11967,0.358459,0.0228463,0.000632599,-10.0221,-0.0161446,-0.0102375,0.228716,0.0228463,0.000632599,-0.228373,0,1000,0,0,0,0,
513.175,-139.773,0.424018,-178.99,0.343837,-0.938981,0.00700783,-0.00650681,0.000233602,0.0023814,0.000107414,-0.0122573,0.155337,10.031,0.965733,0.642051,-0.382782,43.95,101.01,0.025,0.00335266,0.00610054,0.010099,0.000588131,0.00361514,0.250171,-1.15835,-0.130173,0.364243,0.0799843,0.0393805,-10.0318,-0.0847354,-0.0173755,0.239075,0.0799843,0.0393805,-0.238098,0,1000,0,0,0,0,
