Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Timestamp
2.20885614,-7.3307016,73.54333467,-1.51704,-1.1412,-3.04272,0
2.42588349,-7.0895601,73.37453562,-1.50264,-0.94896,-3.06936,0
2.39694651,-7.23906783,73.47581505,-1.53288,-1.05768,-3.05712,0
2.33424972,-7.11849708,73.48063788,-1.61712,-1.01232,-3.05136,0
2.3149584,-7.17154821,73.47099222,-1.55376,-1.00728,-3.00456,0
2.54163141,-7.51879197,73.43240958,-1.51776,-0.97704,-2.988,0
2.04487992,-8.56534608,73.28290185,-1.49184,-0.90576,-2.97504,0
2.40176934,-7.16672538,73.35042147,-1.52784,-0.91296,-2.97144,0
3.67017363,-6.36131277,73.34559864,-1.56456,-0.8424,-2.95056,0
2.49822594,-7.05580029,73.17197676,-1.47384,-0.8064,-2.97864,0
2.59468254,-7.30658745,73.10445714,-1.4652,-0.72504,-2.9952,0
2.65737933,-7.48503216,73.85199579,-1.50768,-0.64152,-3.00888,0
2.83582404,-6.57351729,73.53851184,-1.67976,-0.612,-2.97072,0
2.91298932,-6.92076105,72.74756772,-1.48032,-0.52344,-3.01896,0
2.72007612,-6.75678483,72.61252848,-1.59264,-0.44496,-3.0384,0
2.66220216,-7.17154821,72.30386736,-1.64664,-0.44784,-3.15,0
2.37283236,-7.11367425,72.52571754,-1.78344,-0.46224,-3.22488,0
2.17991916,-6.84359577,72.7765047,-1.80432,-0.39888,-3.39768,0
2.47411179,-6.47706069,72.79579602,-1.81296,-0.39744,-3.3768,0
2.37765519,-6.74713917,72.40514679,-1.76976,-0.4032,-3.42144,0
1.34074674,-6.87735558,72.24117057,-1.79424,-0.40248,-3.45384,0
2.61397386,-6.95452086,72.18329661,-1.764,-0.40176,-3.5532,0
2.31978123,-6.93040671,72.36174132,-1.72368,-0.44064,-3.57048,0
2.88887517,-6.89182407,72.25081623,-1.72944,-0.43704,-3.582,0
3.53995722,-6.69408804,72.04825737,-1.64808,-0.34056,-3.68208,0
2.66220216,-6.84359577,72.00002907,-1.638,-0.29016,-3.7872,0
2.2185018,-6.71820219,71.72995059,-1.48248,-0.23976,-3.76848,0
2.4596433,-6.53011182,71.88910398,-1.4508,-0.23112,-3.87504,0
2.69596197,-6.7037337,71.87945832,-1.41768,-0.2196,-3.8232,0
2.34389538,-6.66032823,72.06754869,-1.35648,-0.1476,-3.92256,0
1.32627825,-6.42400956,71.89874964,-1.28808,-0.10152,-4.00248,0
2.49822594,-6.61209993,71.93733228,-1.22184,-0.0972,-4.032,0
2.42106066,-6.88217841,71.39717532,-1.07424,-0.06984,-4.14432,0
