,Timestamp,Pres,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z,Roll,Pitch,Yaw
51,1.2900000000008731,-64.88035323482592,-0.196895,0.399268,-0.054883,72.1821,84.66,-74.6745
52,1.319999999999709,-64.88035323482592,-0.470231,0.401819,-0.11547,72.2492,84.645,-74.6791
53,1.3400000000001455,-64.88035323482592,-0.0333895,0.0555093,0.00126553,72.2161,84.6457,-74.7132
54,1.3700000000008004,-64.88035323482592,-0.0333895,0.0555093,0.00126553,72.2161,84.6457,-74.7132
55,1.390000000001237,-65.99931235701955,0.186298,0.139154,-0.0127897,72.2257,84.6425,-74.6757
56,1.4200000000000728,-65.99931235701955,0.186298,0.139154,-0.0127897,72.2257,84.6425,-74.6757
57,1.4400000000005093,-65.99931235701955,-0.00425136,0.339763,-0.00337315,72.3711,84.6436,-74.5535
58,1.4700000000011642,-65.99931235701955,-0.00425136,0.339763,-0.00337315,72.3711,84.6436,-74.5535
59,1.4899999999997817,-65.99931235701955,-0.34708,0.0159542,-0.0283651,72.7344,84.6616,-74.2817
60,1.5200000000004366,-65.99931235701955,0.00651008,-0.377149,0.00753021,72.8935,84.6825,-74.1566
61,1.5400000000008731,-65.99931235701955,0.00651008,-0.377149,0.00753021,72.8935,84.6825,-74.1566
62,1.569999999999709,-61.52325695101069,-0.273181,-0.189068,0.0132799,72.9213,84.6821,-74.0947
63,1.6000000000003638,-61.52325695101069,-0.273181,-0.189068,0.0132799,72.9213,84.6821,-74.0947
64,1.6200000000008004,-64.88035323482592,-0.171478,-0.0191433,0.0179157,72.8514,84.6755,-74.1361
65,1.6499999999996362,-64.88035323482592,0.0834253,-0.0799478,0.0269279,72.6838,84.6663,-74.2692
66,1.6700000000000728,-64.88035323482592,0.0834253,-0.0799478,0.0269279,72.6838,84.6663,-74.2692
67,1.7000000000007276,-69.35597084340533,0.0496901,0.000214696,-0.0215578,72.5592,84.6531,-74.4161
68,1.7200000000011642,-69.35597084340533,0.0496901,0.000214696,-0.0215578,72.5592,84.6531,-74.4161
69,1.75,-64.88035323482592,-0.154726,0.432873,-0.0152054,72.4233,84.6337,-74.5549
70,1.7700000000004366,-64.88035323482592,-0.154726,0.432873,-0.0152054,72.4233,84.6337,-74.5549
71,1.8000000000010914,-65.99931235701955,-0.089854,0.306862,-0.00479126,72.3139,84.6314,-74.6284
72,1.819999999999709,-65.99931235701955,0.296449,0.161549,0.0157747,72.1243,84.6384,-74.7558
73,1.8500000000003638,-65.99931235701955,0.296449,0.161549,0.0157747,72.1243,84.6384,-74.7558
74,1.8700000000008004,-65.99931235701955,0.0704076,-0.0412911,0.0032959,72.2901,84.6557,-74.6126
75,1.8999999999996362,-65.99931235701955,0.0704076,-0.0412911,0.0032959,72.2901,84.6557,-74.6126
76,1.9200000000000728,-65.99931235701955,-0.226756,-0.0220336,-0.0345583,72.4575,84.6659,-74.4745
77,1.9500000000007276,-69.35597084340533,-0.134778,-0.211164,-0.00111294,72.6707,84.6872,-74.2807
78,1.9799999999995634,-69.35597084340533,-0.134778,-0.211164,-0.00111294,72.6707,84.6872,-74.2807
79,2.0,-65.99931235701955,0.0651731,-0.333567,0.0392599,72.7158,84.6976,-74.1888
80,2.030000000000655,-65.99931235701955,0.0651731,-0.333567,0.0392599,72.7158,84.6976,-74.1888
81,2.0500000000010914,-65.99931235701955,0.00641966,-0.06024,-0.00628281,72.7639,84.6891,-74.1608
82,2.0799999999999272,-65.99931235701955,0.00641966,-0.06024,-0.00628281,72.7639,84.6891,-74.1608
83,2.100000000000364,-65.99931235701955,-0.0847656,0.0323398,0.0144978,72.782,84.6812,-74.1588
84,2.1300000000010186,-69.35597084340533,-0.13824,0.0910982,-0.013485,72.7764,84.6702,-74.2139
85,2.149999999999636,-69.35597084340533,-0.13824,0.0910982,-0.013485,72.7764,84.6702,-74.2139
86,2.180000000000291,-61.52325695101069,-0.104283,-0.0239255,-0.0194492,72.5757,84.6597,-74.3584
87,2.2000000000007276,-61.52325695101069,-0.104283,-0.0239255,-0.0194492,72.5757,84.6597,-74.3584
88,2.2299999999995634,-65.99931235701955,0.226301,0.352168,0.0227041,72.3203,84.6505,-74.5747
89,2.25,-64.88035323482592,0.199209,0.325869,0.0200214,72.2466,84.6509,-74.6155
90,2.280000000000655,-64.88035323482592,0.199209,0.325869,0.0200214,72.2466,84.6509,-74.6155
91,2.3000000000010914,-64.88035323482592,0.153178,0.103894,0.00908375,72.3094,84.6682,-74.5823
92,2.3299999999999272,-64.88035323482592,0.153178,0.103894,0.00908375,72.3094,84.6682,-74.5823
93,2.350000000000364,-69.35597084340533,0.0272885,-0.272799,0.00290871,72.4238,84.6879,-74.4777
94,2.3800000000010186,-65.99931235701955,0.103256,-0.103384,0.0081234,72.5303,84.6919,-74.3642
95,2.4099999999998545,-65.99931235701955,0.103256,-0.103384,0.0081234,72.5303,84.6919,-74.3642
96,2.430000000000291,-64.88035323482592,0.0585779,0.0133149,0.0166206,72.5834,84.689,-74.2911
97,2.460000000000946,-64.88035323482592,0.0585779,0.0133149,0.0166206,72.5834,84.689,-74.2911
98,2.4799999999995634,-62.92208697871466,-0.0541607,-0.0171063,-0.0108824,72.7714,84.6863,-74.1521
99,2.5100000000002183,-62.92208697871466,-0.0541607,-0.0171063,-0.0108824,72.7714,84.6863,-74.1521
100,2.530000000000655,-62.92208697871466,-0.165389,-0.17116,0.00632858,73.0536,84.6871,-73.9749
101,2.5600000000013097,-65.99931235701955,-0.337025,0.0668462,-0.0381937,73.1446,84.682,-73.9431
102,2.5799999999999272,-65.99931235701955,-0.337025,0.0668462,-0.0381937,73.1446,84.682,-73.9431
103,2.610000000000582,-68.23712115864508,-0.308467,0.0408985,-0.00255966,73.0481,84.6754,-73.9837
104,2.6300000000010186,-68.23712115864508,-0.308467,0.0408985,-0.00255966,73.0481,84.6754,-73.9837
105,2.6599999999998545,-64.88035323482592,0.255691,0.384566,0.0483923,72.7443,84.677,-74.2348
106,2.6900000000005093,-62.92208697871466,0.142432,-0.173051,0.0254583,72.4544,84.6826,-74.3861
107,2.710000000000946,-62.92208697871466,0.142432,-0.173051,0.0254583,72.4544,84.6826,-74.3861
108,2.7399999999997817,-65.99931235701955,0.276647,-0.166327,0.0168123,72.3881,84.687,-74.4389
109,2.7600000000002183,-65.99931235701955,0.276647,-0.166327,0.0168123,72.3881,84.687,-74.4389
110,2.790000000000873,-65.99931235701955,0.233783,0.00845557,0.0543785,72.4526,84.6912,-74.4215
111,2.8100000000013097,-65.99931235701955,0.233783,0.00845557,0.0543785,72.4526,84.6912,-74.4215
112,2.8400000000001455,-64.88035323482592,0.162086,-0.149629,0.0332422,72.6013,84.6992,-74.3075
113,2.860000000000582,-61.52325695101069,0.0222949,-0.0933825,0.0142336,72.7369,84.6942,-74.1783
114,2.890000000001237,-61.52325695101069,0.0222949,-0.0933825,0.0142336,72.7369,84.6942,-74.1783
115,2.9099999999998545,-65.99931235701955,0.0304765,-0.131824,0.0416508,72.828,84.6896,-74.1032
116,2.9400000000005093,-65.99931235701955,0.0304765,-0.131824,0.0416508,72.828,84.6896,-74.1032
117,2.960000000000946,-65.99931235701955,-0.157999,0.0381811,-0.0016098,73.05,84.6814,-73.9797
118,2.9899999999997817,-65.99931235701955,0.000390932,0.0576919,0.0184269,73.1466,84.6843,-73.9143
119,3.0200000000004366,-65.99931235701955,0.000390932,0.0576919,0.0184269,73.1466,84.6843,-73.9143
120,3.040000000000873,-65.99931235701955,-0.0719081,0.172374,-0.00698376,73.0327,84.6848,-74.0079
121,3.069999999999709,-65.99931235701955,-0.0719081,0.172374,-0.00698376,73.0327,84.6848,-74.0079
122,3.0900000000001455,-64.88035323482592,-0.114004,0.063211,-0.0195065,72.9245,84.6853,-74.0906
123,3.1200000000008004,-64.88035323482592,-0.114004,0.063211,-0.0195065,72.9245,84.6853,-74.0906
124,3.140000000001237,-62.92208697871466,0.0550854,-0.0928606,-0.0177917,72.6188,84.6893,-74.315
125,3.1700000000000728,-65.99931235701955,0.245081,-0.0711583,0.00652027,72.4334,84.6944,-74.443
126,3.1900000000005093,-65.99931235701955,0.245081,-0.0711583,0.00652027,72.4334,84.6944,-74.443
127,3.220000000001164,-62.92208697871466,0.22883,-0.00284746,0.0134478,72.4725,84.6907,-74.4426
128,3.2399999999997817,-62.92208697871466,0.22883,-0.00284746,0.0134478,72.4725,84.6907,-74.4426
129,3.2700000000004366,-62.92208697871466,0.0028851,0.0812559,-0.0162477,72.5693,84.6854,-74.3666
130,3.290000000000873,-65.99931235701955,-0.169322,0.0870955,0.0174904,72.8135,84.6784,-74.1961
131,3.319999999999709,-65.99931235701955,-0.169322,0.0870955,0.0174904,72.8135,84.6784,-74.1961
132,3.350000000000364,-64.88035323482592,-0.137112,-0.0530035,-0.0274353,72.9485,84.6756,-74.0794
133,3.3700000000008004,-64.88035323482592,-0.137112,-0.0530035,-0.0274353,72.9485,84.6756,-74.0794
134,3.399999999999636,-64.88035323482592,0.0388997,-0.155322,0.046689,73.0037,84.6762,-74.0337
135,3.4200000000000728,-65.99931235701955,-0.126819,0.25559,0.0120821,73.0755,84.6713,-73.9897
136,3.4500000000007276,-65.99931235701955,-0.126819,0.25559,0.0120821,73.0755,84.6713,-73.9897
137,3.470000000001164,-68.23712115864508,-0.15136,0.0725192,-0.00367832,73.1059,84.6791,-73.9627
138,3.5,-68.23712115864508,-0.15136,0.0725192,-0.00367832,73.1059,84.6791,-73.9627
139,3.5200000000004366,-62.92208697871466,0.141334,-0.311675,0.0242872,73.0366,84.6952,-74.0173
140,3.5500000000010914,-62.92208697871466,0.141334,-0.311675,0.0242872,73.0366,84.6952,-74.0173
141,3.569999999999709,-69.35597084340533,0.128431,-0.325818,0.0135393,72.9922,84.6963,-74.0377
142,3.600000000000364,-62.92208697871466,-0.0816494,0.223285,-0.00248909,72.9037,84.6847,-74.1077
143,3.6200000000008004,-62.92208697871466,-0.0816494,0.223285,-0.00248909,72.9037,84.6847,-74.1077
144,3.649999999999636,-62.92208697871466,-0.0433545,-0.0243975,-0.0377531,72.7714,84.6842,-74.2013
145,3.680000000000291,-62.92208697871466,-0.0433545,-0.0243975,-0.0377531,72.7714,84.6842,-74.2013
146,3.7000000000007276,-65.99931235701955,0.284868,-0.0806742,0.0293713,72.6902,84.6899,-74.2582
147,3.7299999999995634,-65.99931235701955,0.196185,0.119587,0.0283003,72.7184,84.6861,-74.2423
148,3.75,-65.99931235701955,0.196185,0.119587,0.0283003,72.7184,84.6861,-74.2423
149,3.780000000000655,-65.99931235701955,-0.308197,0.159724,-0.018652,72.8904,84.6821,-74.1213
150,3.8000000000010914,-65.99931235701955,-0.308197,0.159724,-0.018652,72.8904,84.6821,-74.1213
151,3.8299999999999272,-65.99931235701955,-0.0702152,-0.0721208,-0.00223923,72.9419,84.6926,-74.1142
152,3.850000000000364,-65.99931235701955,-0.0702152,-0.0721208,-0.00223923,72.9419,84.6926,-74.1142
153,3.8800000000010186,-62.92208697871466,0.0381471,-0.489346,0.0218983,72.8753,84.6982,-74.1066
154,3.899999999999636,-62.92208697871466,0.0600675,-0.122878,0.0399189,72.8522,84.6899,-74.1533
155,3.930000000000291,-62.92208697871466,0.0600675,-0.122878,0.0399189,72.8522,84.6899,-74.1533
156,3.9500000000007276,-64.88035323482592,-0.130746,0.431457,0.00385475,72.7863,84.6739,-74.2246
157,3.9799999999995634,-64.88035323482592,-0.130746,0.431457,0.00385475,72.7863,84.6739,-74.2246
