-480,2592,240
-480,2592,240
-480,2592,368
-592,2688,368
-592,2688,368
-592,2688,368
-592,2688,368
-592,2688,368
-592,2688,368
-512,2640,240
-512,2640,240
-512,2640,240
-512,2640,240
-512,2640,240
-512,2640,240
-512,2640,240
-624,2544,128
-624,2544,128
-624,2544,128
-624,2544,128
-624,2544,128
-624,2544,128
-624,2544,192
-592,2544,192
-592,2544,192
-592,2544,192
-592,2544,192
-592,2544,192
-592,2544,192
-464,2592,208
-464,2592,208
-464,2592,208
-464,2592,208
-464,2592,208
-464,2592,208
-464,2592,208
-464,2608,256
-512,2608,256
-512,2608,256
-512,2608,256
-512,2608,256
-512,2608,256
-512,2608,256
-512,2640,400
-512,2640,400
-512,2640,400
-512,2640,400
-512,2640,400
-512,2640,400
-512,2640,336
-624,2640,336
-624,2640,336
-624,2640,336
-624,2640,336
-624,2640,336
-624,2640,336
-624,2640,240
-608,2576,240
-608,2576,240
-608,2576,240
-608,2576,240
-608,2576,240
-608,2576,240
-528,2576,240
-528,2576,240
-528,2576,240
-528,2576,240
-528,2576,240
-528,2576,240
-432,2624,176
-432,2624,176
-432,2624,176
-432,2624,176
-432,2624,176
-432,2624,176
-432,2624,432
-464,2480,336
-464,2480,336
-464,2480,336
-464,2480,336
-464,2480,336
-464,2480,336
-720,2624,384
-528,2624,384
-528,2624,384
-528,2624,384
-528,2624,384
-528,2624,384
-528,2624,384
-528,2624,256
-592,2560,256
-592,2560,256
-592,2560,256
-592,2560,256
-592,2560,256
-592,2560,0
-640,2624,224
-640,2624,224
-640,2624,224
-640,2624,224
-640,2624,224
-640,2624,224
-384,2624,240
-496,2640,240
-496,2640,240
-496,2640,240
-496,2640,240
-496,2640,240
-496,2640,240
-496,2640,144
-448,2640,144
-448,2640,144
-448,2640,144
-448,2640,144
-448,2640,144
-448,2640,144
-528,2576,240
-528,2576,240
-528,2576,240
-528,2576,240
-528,2576,240
-528,2576,240
-528,2576,432
-624,2624,432
-624,2624,432
-624,2624,432
-624,2624,432
-624,2624,432
-624,2624,432
-624,2624,208
-592,2608,208
-592,2608,208
-592,2608,208
-592,2608,208
-592,2608,208
-592,2608,464
-624,2592,352
-624,2592,352
-624,2592,352
-624,2592,352
-624,2592,352
-624,2592,352
-624,2592,176
-512,2640,176
-512,2640,176
-512,2640,176
-512,2640,176
-512,2640,176
-512,2640,176
-512,2640,176
-496,2688,176
-496,2688,176
-496,2688,176
-496,2688,176
-496,2688,176
-496,2688,176
-544,2512,160
-544,2512,160
-544,2512,160
-544,2512,160
-544,2512,160
-544,2512,160
-544,2512,176
-560,2624,176
-560,2624,176
-560,2624,176
-560,2624,176
-560,2624,176
-560,2624,176
-560,2624,272
-592,2624,272
-592,2624,272
-592,2624,272
-592,2624,272
-592,2624,272
-592,2624,272
-512,2592,80
-512,2592,80
-512,2592,80
-512,2592,80
-512,2592,80
-512,2592,80
-512,2592,80
-416,2656,144
-416,2656,144
-416,2656,144
-416,2656,144
-416,2656,144
-416,2656,144
-416,2656,208
-480,2640,208
-480,2640,208
-480,2640,208
-480,2640,208
-480,2640,208
-480,2640,208
-512,2672,336
-512,2672,336
-512,2672,336
-512,2672,336
-512,2672,336
-512,2672,336
-512,2672,336
-528,2624,368
-528,2624,368
-528,2624,368
-528,2624,368
